trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_8214_b_none_tn_0,19:33:00,19:33:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8214_b_none_tn_0,19:41:00,19:41:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8214_b_none_tn_0,19:45:00,19:45:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8214_b_none_tn_0,19:49:00,19:49:00,781724,8,,0,0,9589.19962777,0,0,,
t_8215_b_none_tn_0,19:37:00,19:37:00,781741,1,,0,0,0,0,0,,
t_8215_b_none_tn_0,19:39:00,19:39:00,781739,2,,0,0,789.174770670872,0,0,,
t_8215_b_none_tn_0,19:40:00,19:40:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8215_b_none_tn_0,19:41:00,19:41:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8215_b_none_tn_0,19:43:00,19:43:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8215_b_none_tn_0,19:51:00,19:51:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8215_b_none_tn_0,19:55:00,19:55:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8215_b_none_tn_0,19:59:00,19:59:00,781724,8,,0,0,9589.19962777,0,0,,
t_8216_b_none_tn_0,19:47:00,19:47:00,781741,1,,0,0,0,0,0,,
t_8216_b_none_tn_0,19:49:00,19:49:00,781739,2,,0,0,789.174770670872,0,0,,
t_8216_b_none_tn_0,19:50:00,19:50:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8216_b_none_tn_0,19:51:00,19:51:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8216_b_none_tn_0,19:53:00,19:53:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8216_b_none_tn_0,20:01:00,20:01:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8216_b_none_tn_0,20:05:00,20:05:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8216_b_none_tn_0,20:09:00,20:09:00,781724,8,,0,0,9589.19962777,0,0,,
t_8217_b_none_tn_0,19:57:00,19:57:00,781741,1,,0,0,0,0,0,,
t_8217_b_none_tn_0,19:59:00,19:59:00,781739,2,,0,0,789.174770670872,0,0,,
t_8217_b_none_tn_0,20:00:00,20:00:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8217_b_none_tn_0,20:01:00,20:01:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8217_b_none_tn_0,20:03:00,20:03:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8217_b_none_tn_0,20:11:00,20:11:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8217_b_none_tn_0,20:15:00,20:15:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8217_b_none_tn_0,20:19:00,20:19:00,781724,8,,0,0,9589.19962777,0,0,,
t_8218_b_none_tn_0,20:07:00,20:07:00,781741,1,,0,0,0,0,0,,
t_8218_b_none_tn_0,20:09:00,20:09:00,781739,2,,0,0,789.174770670872,0,0,,
t_8218_b_none_tn_0,20:10:00,20:10:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8218_b_none_tn_0,20:11:00,20:11:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8218_b_none_tn_0,20:13:00,20:13:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8218_b_none_tn_0,20:21:00,20:21:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8218_b_none_tn_0,20:25:00,20:25:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8218_b_none_tn_0,20:29:00,20:29:00,781724,8,,0,0,9589.19962777,0,0,,
t_8219_b_none_tn_0,20:17:00,20:17:00,781741,1,,0,0,0,0,0,,
t_8219_b_none_tn_0,20:19:00,20:19:00,781739,2,,0,0,789.174770670872,0,0,,
t_8219_b_none_tn_0,20:20:00,20:20:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8219_b_none_tn_0,20:21:00,20:21:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8219_b_none_tn_0,20:23:00,20:23:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8219_b_none_tn_0,20:31:00,20:31:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8219_b_none_tn_0,20:35:00,20:35:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8219_b_none_tn_0,20:39:00,20:39:00,781724,8,,0,0,9589.19962777,0,0,,
t_8220_b_none_tn_0,20:27:00,20:27:00,781741,1,,0,0,0,0,0,,
t_8220_b_none_tn_0,20:29:00,20:29:00,781739,2,,0,0,789.174770670872,0,0,,
t_8220_b_none_tn_0,20:30:00,20:30:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8220_b_none_tn_0,20:31:00,20:31:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8220_b_none_tn_0,20:33:00,20:33:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8220_b_none_tn_0,20:41:00,20:41:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8220_b_none_tn_0,20:45:00,20:45:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8220_b_none_tn_0,20:49:00,20:49:00,781724,8,,0,0,9589.19962777,0,0,,
t_8221_b_none_tn_0,20:37:00,20:37:00,781741,1,,0,0,0,0,0,,
t_8221_b_none_tn_0,20:39:00,20:39:00,781739,2,,0,0,789.174770670872,0,0,,
t_8221_b_none_tn_0,20:40:00,20:40:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8221_b_none_tn_0,20:41:00,20:41:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8221_b_none_tn_0,20:43:00,20:43:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8221_b_none_tn_0,20:51:00,20:51:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8221_b_none_tn_0,20:55:00,20:55:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8221_b_none_tn_0,20:59:00,20:59:00,781724,8,,0,0,9589.19962777,0,0,,
t_8222_b_none_tn_0,20:47:00,20:47:00,781741,1,,0,0,0,0,0,,
t_8222_b_none_tn_0,20:49:00,20:49:00,781739,2,,0,0,789.174770670872,0,0,,
t_8222_b_none_tn_0,20:50:00,20:50:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8222_b_none_tn_0,20:51:00,20:51:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8222_b_none_tn_0,20:53:00,20:53:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8222_b_none_tn_0,21:01:00,21:01:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8222_b_none_tn_0,21:05:00,21:05:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8222_b_none_tn_0,21:09:00,21:09:00,781724,8,,0,0,9589.19962777,0,0,,
t_8223_b_none_tn_0,20:57:00,20:57:00,781741,1,,0,0,0,0,0,,
t_8223_b_none_tn_0,20:59:00,20:59:00,781739,2,,0,0,789.174770670872,0,0,,
t_8223_b_none_tn_0,21:00:00,21:00:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8223_b_none_tn_0,21:01:00,21:01:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8223_b_none_tn_0,21:03:00,21:03:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8223_b_none_tn_0,21:11:00,21:11:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8223_b_none_tn_0,21:15:00,21:15:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8223_b_none_tn_0,21:19:00,21:19:00,781724,8,,0,0,9589.19962777,0,0,,
t_8224_b_none_tn_0,21:07:00,21:07:00,781741,1,,0,0,0,0,0,,
t_8224_b_none_tn_0,21:09:00,21:09:00,781739,2,,0,0,789.174770670872,0,0,,
t_8224_b_none_tn_0,21:10:00,21:10:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8224_b_none_tn_0,21:11:00,21:11:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8224_b_none_tn_0,21:13:00,21:13:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8224_b_none_tn_0,21:21:00,21:21:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8224_b_none_tn_0,21:25:00,21:25:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8224_b_none_tn_0,21:29:00,21:29:00,781724,8,,0,0,9589.19962777,0,0,,
t_8225_b_none_tn_0,21:17:00,21:17:00,781741,1,,0,0,0,0,0,,
t_8225_b_none_tn_0,21:19:00,21:19:00,781739,2,,0,0,789.174770670872,0,0,,
t_8225_b_none_tn_0,21:20:00,21:20:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8225_b_none_tn_0,21:21:00,21:21:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8225_b_none_tn_0,21:23:00,21:23:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8225_b_none_tn_0,21:31:00,21:31:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8225_b_none_tn_0,21:35:00,21:35:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8225_b_none_tn_0,21:39:00,21:39:00,781724,8,,0,0,9589.19962777,0,0,,
t_8226_b_none_tn_0,21:27:00,21:27:00,781741,1,,0,0,0,0,0,,
t_8226_b_none_tn_0,21:29:00,21:29:00,781739,2,,0,0,789.174770670872,0,0,,
t_8226_b_none_tn_0,21:30:00,21:30:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8226_b_none_tn_0,21:31:00,21:31:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8226_b_none_tn_0,21:33:00,21:33:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8226_b_none_tn_0,21:41:00,21:41:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8226_b_none_tn_0,21:45:00,21:45:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8226_b_none_tn_0,21:49:00,21:49:00,781724,8,,0,0,9589.19962777,0,0,,
t_8227_b_none_tn_0,21:37:00,21:37:00,781741,1,,0,0,0,0,0,,
t_8227_b_none_tn_0,21:39:00,21:39:00,781739,2,,0,0,789.174770670872,0,0,,
t_8227_b_none_tn_0,21:40:00,21:40:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8227_b_none_tn_0,21:41:00,21:41:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8227_b_none_tn_0,21:43:00,21:43:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8227_b_none_tn_0,21:51:00,21:51:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8227_b_none_tn_0,21:55:00,21:55:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8227_b_none_tn_0,21:59:00,21:59:00,781724,8,,0,0,9589.19962777,0,0,,
t_8228_b_none_tn_0,21:52:00,21:52:00,781741,1,,0,0,0,0,0,,
t_8228_b_none_tn_0,21:54:00,21:54:00,781739,2,,0,0,789.174770670872,0,0,,
t_8228_b_none_tn_0,21:55:00,21:55:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8228_b_none_tn_0,21:56:00,21:56:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8228_b_none_tn_0,21:58:00,21:58:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8228_b_none_tn_0,22:06:00,22:06:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8228_b_none_tn_0,22:10:00,22:10:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8228_b_none_tn_0,22:14:00,22:14:00,781724,8,,0,0,9589.19962777,0,0,,
t_8229_b_none_tn_0,22:07:00,22:07:00,781741,1,,0,0,0,0,0,,
t_8229_b_none_tn_0,22:09:00,22:09:00,781739,2,,0,0,789.174770670872,0,0,,
t_8229_b_none_tn_0,22:10:00,22:10:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8229_b_none_tn_0,22:11:00,22:11:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8229_b_none_tn_0,22:13:00,22:13:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8229_b_none_tn_0,22:21:00,22:21:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8229_b_none_tn_0,22:25:00,22:25:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8229_b_none_tn_0,22:29:00,22:29:00,781724,8,,0,0,9589.19962777,0,0,,
t_8230_b_none_tn_0,22:22:00,22:22:00,781741,1,,0,0,0,0,0,,
t_8230_b_none_tn_0,22:24:00,22:24:00,781739,2,,0,0,789.174770670872,0,0,,
t_8230_b_none_tn_0,22:25:00,22:25:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8230_b_none_tn_0,22:26:00,22:26:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8230_b_none_tn_0,22:28:00,22:28:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8230_b_none_tn_0,22:36:00,22:36:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8230_b_none_tn_0,22:40:00,22:40:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8230_b_none_tn_0,22:44:00,22:44:00,781724,8,,0,0,9589.19962777,0,0,,
t_8231_b_none_tn_0,22:37:00,22:37:00,781741,1,,0,0,0,0,0,,
t_8231_b_none_tn_0,22:39:00,22:39:00,781739,2,,0,0,789.174770670872,0,0,,
t_8231_b_none_tn_0,22:40:00,22:40:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8231_b_none_tn_0,22:41:00,22:41:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8231_b_none_tn_0,22:43:00,22:43:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8231_b_none_tn_0,22:51:00,22:51:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8231_b_none_tn_0,22:55:00,22:55:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8231_b_none_tn_0,22:59:00,22:59:00,781724,8,,0,0,9589.19962777,0,0,,
t_8232_b_none_tn_0,22:52:00,22:52:00,781741,1,,0,0,0,0,0,,
t_8232_b_none_tn_0,22:54:00,22:54:00,781739,2,,0,0,789.174770670872,0,0,,
t_8232_b_none_tn_0,22:55:00,22:55:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8232_b_none_tn_0,22:56:00,22:56:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8232_b_none_tn_0,22:58:00,22:58:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8232_b_none_tn_0,23:06:00,23:06:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8232_b_none_tn_0,23:10:00,23:10:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8232_b_none_tn_0,23:14:00,23:14:00,781724,8,,0,0,9589.19962777,0,0,,
t_8233_b_none_tn_0,23:07:00,23:07:00,781741,1,,0,0,0,0,0,,
t_8233_b_none_tn_0,23:09:00,23:09:00,781739,2,,0,0,789.174770670872,0,0,,
t_8233_b_none_tn_0,23:10:00,23:10:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8233_b_none_tn_0,23:11:00,23:11:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8233_b_none_tn_0,23:13:00,23:13:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8233_b_none_tn_0,23:21:00,23:21:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8233_b_none_tn_0,23:25:00,23:25:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8233_b_none_tn_0,23:29:00,23:29:00,781724,8,,0,0,9589.19962777,0,0,,
t_8234_b_none_tn_0,23:22:00,23:22:00,781741,1,,0,0,0,0,0,,
t_8234_b_none_tn_0,23:24:00,23:24:00,781739,2,,0,0,789.174770670872,0,0,,
t_8234_b_none_tn_0,23:25:00,23:25:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8234_b_none_tn_0,23:26:00,23:26:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8234_b_none_tn_0,23:28:00,23:28:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8234_b_none_tn_0,23:36:00,23:36:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8234_b_none_tn_0,23:40:00,23:40:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8234_b_none_tn_0,23:44:00,23:44:00,781724,8,,0,0,9589.19962777,0,0,,
t_8235_b_none_tn_0,23:37:00,23:37:00,781741,1,,0,0,0,0,0,,
t_8235_b_none_tn_0,23:39:00,23:39:00,781739,2,,0,0,789.174770670872,0,0,,
t_8235_b_none_tn_0,23:40:00,23:40:00,781737,3,,0,0,1496.47423912102,0,0,,
t_8235_b_none_tn_0,23:41:00,23:41:00,781735,4,,0,0,1892.63578008763,0,0,,
t_8235_b_none_tn_0,23:43:00,23:43:00,781733,5,,0,0,2582.77545428627,0,0,,
t_8235_b_none_tn_0,23:51:00,23:51:00,781729,6,,0,0,5415.87007645937,0,0,,
t_8235_b_none_tn_0,23:55:00,23:55:00,781727,7,,0,0,7113.43007780682,0,0,,
t_8235_b_none_tn_0,23:59:00,23:59:00,781724,8,,0,0,9589.19962777,0,0,,
t_8636_b_none_tn_0,06:24:00,06:24:00,781716,1,,0,0,0,0,0,,
t_8636_b_none_tn_0,06:27:00,06:27:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8636_b_none_tn_0,06:30:00,06:30:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8636_b_none_tn_0,06:34:00,06:34:00,781763,4,,0,0,4311.66563617,0,0,,
t_8637_b_none_tn_0,06:34:00,06:34:00,781716,1,,0,0,0,0,0,,
t_8637_b_none_tn_0,06:37:00,06:37:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8637_b_none_tn_0,06:40:00,06:40:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8637_b_none_tn_0,06:44:00,06:44:00,781763,4,,0,0,4311.66563617,0,0,,
t_8638_b_none_tn_0,06:44:00,06:44:00,781716,1,,0,0,0,0,0,,
t_8638_b_none_tn_0,06:47:00,06:47:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8638_b_none_tn_0,06:50:00,06:50:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8638_b_none_tn_0,06:54:00,06:54:00,781763,4,,0,0,4311.66563617,0,0,,
t_8639_b_none_tn_0,06:54:00,06:54:00,781716,1,,0,0,0,0,0,,
t_8639_b_none_tn_0,06:57:00,06:57:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8639_b_none_tn_0,07:00:00,07:00:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8639_b_none_tn_0,07:04:00,07:04:00,781763,4,,0,0,4311.66563617,0,0,,
t_8640_b_none_tn_0,07:04:00,07:04:00,781716,1,,0,0,0,0,0,,
t_8640_b_none_tn_0,07:07:00,07:07:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8640_b_none_tn_0,07:10:00,07:10:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8640_b_none_tn_0,07:14:00,07:14:00,781763,4,,0,0,4311.66563617,0,0,,
t_8641_b_none_tn_0,07:14:00,07:14:00,781716,1,,0,0,0,0,0,,
t_8641_b_none_tn_0,07:17:00,07:17:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8641_b_none_tn_0,07:20:00,07:20:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8641_b_none_tn_0,07:24:00,07:24:00,781763,4,,0,0,4311.66563617,0,0,,
t_8642_b_none_tn_0,07:24:00,07:24:00,781716,1,,0,0,0,0,0,,
t_8642_b_none_tn_0,07:27:00,07:27:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8642_b_none_tn_0,07:30:00,07:30:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8642_b_none_tn_0,07:34:00,07:34:00,781763,4,,0,0,4311.66563617,0,0,,
t_8643_b_none_tn_0,07:34:00,07:34:00,781716,1,,0,0,0,0,0,,
t_8643_b_none_tn_0,07:37:00,07:37:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8643_b_none_tn_0,07:40:00,07:40:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8643_b_none_tn_0,07:44:00,07:44:00,781763,4,,0,0,4311.66563617,0,0,,
t_8644_b_none_tn_0,07:44:00,07:44:00,781716,1,,0,0,0,0,0,,
t_8644_b_none_tn_0,07:47:00,07:47:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8644_b_none_tn_0,07:50:00,07:50:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8644_b_none_tn_0,07:54:00,07:54:00,781763,4,,0,0,4311.66563617,0,0,,
t_8645_b_none_tn_0,07:54:00,07:54:00,781716,1,,0,0,0,0,0,,
t_8645_b_none_tn_0,07:57:00,07:57:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8645_b_none_tn_0,08:00:00,08:00:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8645_b_none_tn_0,08:04:00,08:04:00,781763,4,,0,0,4311.66563617,0,0,,
t_8646_b_none_tn_0,08:04:00,08:04:00,781716,1,,0,0,0,0,0,,
t_8646_b_none_tn_0,08:07:00,08:07:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8646_b_none_tn_0,08:10:00,08:10:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8646_b_none_tn_0,08:14:00,08:14:00,781763,4,,0,0,4311.66563617,0,0,,
t_8647_b_none_tn_0,08:14:00,08:14:00,781716,1,,0,0,0,0,0,,
t_8647_b_none_tn_0,08:17:00,08:17:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8647_b_none_tn_0,08:20:00,08:20:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8647_b_none_tn_0,08:24:00,08:24:00,781763,4,,0,0,4311.66563617,0,0,,
t_8648_b_none_tn_0,08:24:00,08:24:00,781716,1,,0,0,0,0,0,,
t_8648_b_none_tn_0,08:27:00,08:27:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8648_b_none_tn_0,08:30:00,08:30:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8648_b_none_tn_0,08:34:00,08:34:00,781763,4,,0,0,4311.66563617,0,0,,
t_8649_b_none_tn_0,08:34:00,08:34:00,781716,1,,0,0,0,0,0,,
t_8649_b_none_tn_0,08:37:00,08:37:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8649_b_none_tn_0,08:40:00,08:40:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8649_b_none_tn_0,08:44:00,08:44:00,781763,4,,0,0,4311.66563617,0,0,,
t_8650_b_none_tn_0,08:44:00,08:44:00,781716,1,,0,0,0,0,0,,
t_8650_b_none_tn_0,08:47:00,08:47:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8650_b_none_tn_0,08:50:00,08:50:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8650_b_none_tn_0,08:54:00,08:54:00,781763,4,,0,0,4311.66563617,0,0,,
t_8651_b_none_tn_0,08:54:00,08:54:00,781716,1,,0,0,0,0,0,,
t_8651_b_none_tn_0,08:57:00,08:57:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8651_b_none_tn_0,09:00:00,09:00:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8651_b_none_tn_0,09:04:00,09:04:00,781763,4,,0,0,4311.66563617,0,0,,
t_8652_b_none_tn_0,09:04:00,09:04:00,781716,1,,0,0,0,0,0,,
t_8652_b_none_tn_0,09:07:00,09:07:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8652_b_none_tn_0,09:10:00,09:10:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8652_b_none_tn_0,09:14:00,09:14:00,781763,4,,0,0,4311.66563617,0,0,,
t_8653_b_none_tn_0,09:14:00,09:14:00,781716,1,,0,0,0,0,0,,
t_8653_b_none_tn_0,09:17:00,09:17:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8653_b_none_tn_0,09:20:00,09:20:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8653_b_none_tn_0,09:24:00,09:24:00,781763,4,,0,0,4311.66563617,0,0,,
t_8654_b_none_tn_0,09:24:00,09:24:00,781716,1,,0,0,0,0,0,,
t_8654_b_none_tn_0,09:27:00,09:27:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8654_b_none_tn_0,09:30:00,09:30:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8654_b_none_tn_0,09:34:00,09:34:00,781763,4,,0,0,4311.66563617,0,0,,
t_8655_b_none_tn_0,09:34:00,09:34:00,781716,1,,0,0,0,0,0,,
t_8655_b_none_tn_0,09:37:00,09:37:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8655_b_none_tn_0,09:40:00,09:40:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8655_b_none_tn_0,09:44:00,09:44:00,781763,4,,0,0,4311.66563617,0,0,,
t_8656_b_none_tn_0,09:44:00,09:44:00,781716,1,,0,0,0,0,0,,
t_8656_b_none_tn_0,09:47:00,09:47:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8656_b_none_tn_0,09:50:00,09:50:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8656_b_none_tn_0,09:54:00,09:54:00,781763,4,,0,0,4311.66563617,0,0,,
t_8657_b_none_tn_0,09:54:00,09:54:00,781716,1,,0,0,0,0,0,,
t_8657_b_none_tn_0,09:57:00,09:57:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8657_b_none_tn_0,10:00:00,10:00:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8657_b_none_tn_0,10:04:00,10:04:00,781763,4,,0,0,4311.66563617,0,0,,
t_8658_b_none_tn_0,10:04:00,10:04:00,781716,1,,0,0,0,0,0,,
t_8658_b_none_tn_0,10:07:00,10:07:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8658_b_none_tn_0,10:10:00,10:10:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8658_b_none_tn_0,10:14:00,10:14:00,781763,4,,0,0,4311.66563617,0,0,,
t_8659_b_none_tn_0,10:14:00,10:14:00,781716,1,,0,0,0,0,0,,
t_8659_b_none_tn_0,10:17:00,10:17:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8659_b_none_tn_0,10:20:00,10:20:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8659_b_none_tn_0,10:24:00,10:24:00,781763,4,,0,0,4311.66563617,0,0,,
t_8660_b_none_tn_0,10:24:00,10:24:00,781716,1,,0,0,0,0,0,,
t_8660_b_none_tn_0,10:27:00,10:27:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8660_b_none_tn_0,10:30:00,10:30:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8660_b_none_tn_0,10:34:00,10:34:00,781763,4,,0,0,4311.66563617,0,0,,
t_8661_b_none_tn_0,10:34:00,10:34:00,781716,1,,0,0,0,0,0,,
t_8661_b_none_tn_0,10:37:00,10:37:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8661_b_none_tn_0,10:40:00,10:40:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8661_b_none_tn_0,10:44:00,10:44:00,781763,4,,0,0,4311.66563617,0,0,,
t_8662_b_none_tn_0,10:44:00,10:44:00,781716,1,,0,0,0,0,0,,
t_8662_b_none_tn_0,10:47:00,10:47:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8662_b_none_tn_0,10:50:00,10:50:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8662_b_none_tn_0,10:54:00,10:54:00,781763,4,,0,0,4311.66563617,0,0,,
t_8663_b_none_tn_0,10:54:00,10:54:00,781716,1,,0,0,0,0,0,,
t_8663_b_none_tn_0,10:57:00,10:57:00,781729,2,,0,0,1163.52042291939,0,0,,
t_8663_b_none_tn_0,11:00:00,11:00:00,781730,3,,0,0,2502.66053063348,0,0,,
t_8663_b_none_tn_0,11:04:00,11:04:00,781763,4,,0,0,4311.66563617,0,0,,
t_8664_b_none_tn_0,11:04:00,11:04:00,781716,1,,0,0,0,0,0,,
